Filename	Comment	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	Actual	Predicted
repos/libpng-code/contrib/libtests/pngimage.c	Exists solely to isolate the setjmp clobbers	3.55	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.7615942	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.17814182	1	1
repos/libpng-code/contrib/libtests/pngimage.c	For each file on the command line test it with a range of transforms	4.95	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.7615942	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.032812893	2	2
repos/libpng-code/contrib/libtests/pngimage.c	"reduces component values to the original range based on the sBIT chunk,
       * this is only partially reversible - the low bits are lost and cannot be
       * recovered on write.  In fact write code replicates the bits to generate
       * new low-order bits."	18.25	7.25	0.05	3.65	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.99999994	1.0	1.0	0.90514827	0.0	0.0	0.0	2.0	0.9240774	2	2
repos/libpng-code/contrib/libtests/pngimage.c	the very first buffer	1.45	1.25	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.0	0.8617232	0.46211717	0.0	0.0	0.46211717	2.0	-0.39325455	1	1
repos/libpng-code/contrib/libtests/pngimage.c	Remove the user limits, if any	2.85	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.99999547	0.99999833	0.99999547	0.0	0.0	0.0	0.0	2.0	-0.28934708	1	1
repos/libpng-code/contrib/libtests/pngimage.c	The IHDR should be identical:	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.28934708	1	1
repos/libpng-code/contrib/libtests/pngimage.c	continuable error - no need to longjmp	3.55	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.7615942	0.9800964	0.7615942	0.0	0.0	0.0	2.0	-0.2621409	2	2
repos/libpng-code/contrib/libtests/pngimage.c	set by the original read	2.15	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9866143	0.9950548	0.0	0.0	0.0	0.0	2.0	-0.34234712	2	2
repos/libpng-code/contrib/libtests/pngimage.c	pre 1.7.0	2.85	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.46211717	0.0	2.0	-0.4418598	0	0
repos/libpng-code/contrib/libtests/pngimage.c	Two bytes per component, big-endian	3.55	0.05	0.05	0.23	0.05	0.05	0.05	0.41	5.05	0.05	0.05	0.46211717	0.0	0.9996986	0.90514827	0.0	0.0	0.0	2.0	-0.3160937	1	1
repos/libpng-code/contrib/libtests/pngimage.c	"This set of transforms failed.  If a single bit is set - if
                * there is just one transform - don't include this in further
                * 'exhaustive' tests.  Notice that each transform is tested on
                * its own before testing combos in the exhaustive case."	16.15	7.25	0.05	3.47	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.99999994	1.0	1.0	0.46211717	0.0	0.0	0.0	2.0	0.87433976	2	2
repos/libpng-code/contrib/libtests/pngimage.c	"And if this is read back in, because all the transformations were
             * reversible, the result should be the same."	4.25	3.65	0.05	0.23	1.25	2.45	0.05	0.41	0.05	0.05	0.05	0.9981779	0.9999666	0.9999092	0.0	0.0	0.0	0.0	2.0	0.08476206	2	2
repos/libpng-code/contrib/libtests/pngimage.c	of the original rows:	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-0.41785613	1	1
repos/libpng-code/contrib/libtests/pngimage.c	reset for next time	2.85	3.65	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.90514827	0.997283	0.46211717	0.0	0.0	0.0	2.0	-0.34234712	2	2
repos/libpng-code/contrib/libtests/pngimage.c	"First cache the file and update the display original file
    * information for the new file."	7.75	4.85	0.05	0.41	0.05	6.05	0.05	0.41	0.05	5.05	0.05	0.99975324	0.99975324	0.99999446	0.90514827	0.0	0.0	0.46211717	2.0	0.14287694	2	2
repos/libpng-code/contrib/libtests/pngimage.c	The mask can be combined with sig_bits[0]	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.9640276	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.12057812	1	1
repos/libpng-code/contrib/libtests/pngimage.c	prevent display	1.45	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.7615942	0.7615942	0.0	0.0	0.0	0.46211717	2.0	-0.36807665	1	1
repos/libpng-code/contrib/libtests/pngimage.c	expands grayscale PNG files to RGB, or RGBA	4.25	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.90514827	0.7615942	0.0	0.0	0.0	0.0	2.0	0.14287694	2	2
repos/libpng-code/contrib/libtests/pngimage.c	Write the data into the buffer, adding buffers as required	4.25	3.65	0.05	1.67	0.05	8.45	0.05	0.41	0.05	0.05	0.05	0.9999092	0.9999666	0.99998164	0.46211717	0.0	0.0	0.46211717	2.0	-0.032812893	2	2
