Filename	Comment	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	Actual	Predicted
libpng/contrib/libtests/pngimage.c/pngimage.c	byte-swaps 16-bit component values	2.85	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.7615942	0.9999502	0.46211717	0.0	0.0	0.0	2.0	-0.07588426	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"libpng should catch this; if not there is a security issue
                * because an app (like this one) may overflow an array. In fact
                * libpng doesn't catch this at present."	11.25	4.85	0.05	5.09	2.45	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.9981779	0.9836749	0.90514827	0.0	0.46211717	0.0	2.0	0.5824149	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	bits-per-pixel then bytes-per-pixel	1.45	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.7615942	0.99979794	0.7615942	0.0	0.0	0.0	2.0	-0.18794475	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"The 'palette' side effect mentioned above; a bit bogus but this is the
       * way the libpng code works."	7.05	0.05	0.05	1.85	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.90514827	0.46211717	0.0	0.0	0.0	0.0	2.0	0.31274346	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	the very first buffer	1.45	1.25	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.0	0.8617232	0.46211717	0.0	0.0	0.46211717	2.0	-0.39571372	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Log skipped bugs	2.15	1.25	0.05	1.67	0.05	0.05	0.05	0.41	8.05	0.05	0.05	0.46211717	0.7615942	0.800499	0.7615942	0.0	0.46211717	0.0	2.0	-0.24237283	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	For each file on the command line test it with a range of transforms	4.95	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.7615942	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.04745092	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	See display_log below	1.45	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.9640276	0.7615942	0.0	0.0	0.0	0.7615942	2.0	-0.29531687	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	all combinations	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.7615942	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	prevents a crash	1.45	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.3713712	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	expands grayscale PNG files to RGB, or RGBA	4.25	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.90514827	0.7615942	0.0	0.0	0.0	0.0	2.0	0.12314823	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	!sBIT	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	continuable error - no need to longjmp	3.55	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.7615942	0.9800964	0.7615942	0.0	0.0	0.0	2.0	-0.2690481	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Data read from the original file	2.85	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9866143	0.9866143	0.0	0.0	0.0	0.0	2.0	-0.2690481	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Exists solely to isolate the setjmp clobbers	3.55	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.7615942	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.18794475	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"Call this only once right at the start to initialize the control
    * structure, the (struct buffer) lists are maintained across calls - the
    * memory is not freed."	10.55	8.45	0.05	2.03	0.05	6.05	0.05	0.41	0.05	0.05	0.05	0.9993293	0.9999877	1.0	0.9981779	0.0	0.0	0.7615942	2.0	0.63618654	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"swaps the alpha channel of RGBA or GA pixels to the front - ARGB or
       * AG, on write reverses the process."	9.15	2.45	0.05	1.85	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9981779	0.99975324	0.9981779	0.0	0.0	0.0	0.0	2.0	0.52301276	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	A mask of errors seen	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.66403675	0.7615942	0.0	0.0	0.0	2.0	-0.29531687	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	skip cases that do nothing	2.85	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.9866143	0.90514827	0.0	0.0	0.0	0.0	2.0	-0.21532601	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Fail on warnings as well as errors	2.85	0.05	0.05	1.67	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.800499	0.90514827	0.0	0.0	0.0	2.0	-0.24237283	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"on write skips a leading filler channel; testing requires data with a
       * filler channel so this is produced from RGBA or GA images by removing
       * the 'alpha' flag from the color type in place."	14.05	2.45	0.05	3.65	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.99999994	1.0	0.99999994	0.0	0.0	0.0	0.0	2.0	0.87432724	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Required to quiet GNUC warnings when the compiler sees a stdarg function
    * that calls one of the stdio v APIs."	9.15	0.05	0.05	1.85	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.9993293	0.0	0.0	0.0	0.0	0.0	2.0	0.41178498	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Write the data into the buffer, adding buffers as required	4.25	3.65	0.05	1.67	0.05	8.45	0.05	0.41	0.05	0.05	0.05	0.9999092	0.9999666	0.99998164	0.46211717	0.0	0.0	0.46211717	2.0	-0.04745092	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	reverses the rgb component values of true-color pixels	4.25	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9640276	0.9993293	0.0	0.0	0.0	0.0	2.0	-0.01894047	1	2
